PNR;Nachname;Vorname;Kostenstellennummer;Kostenstellenbezeichnung;OE-Nummer;OE-Bezeichnung
b002097;Mustermann;Max2190;1075.0;VLS-Kranken Leistung 1;305056;KV-Leistung 1
b040382;Mustermann;Max2190;1075.0;VLS-Kranken Leistung 1;305056;KV-Leistung 1
b070953;Mustermann;Max2190;1075.0;VLS-Kranken Leistung 1;305056;KV-Leistung 1
b057934;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b057780;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b072511;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b070244;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b066980;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b066466;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b065014;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b056581;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b058238;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b071108;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b065482;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b060492;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b054658;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b058886;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b067307;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b057999;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b073215;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b068751;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b006736;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b073461;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b051560;Mustermann;Max2190;1077.0;VLS-Kranken Leistung 2;305057;KV-Leistung 2
b057388;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b001904;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b067993;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b065880;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b071326;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b050826;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b048413;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b070232;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b055888;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b073586;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b053383;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b040934;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b002733;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b073208;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b072301;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b055924;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b071270;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b042681;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b069274;Mustermann;Max2190;1078.0;KVS KV-Kranken Leistung 3;305062;KV-Leistung 3
b066374;Mustermann;Max2190;1103.0;L1 Leben;550000;Kunden-Vertrags-Service Leben
b043831;Mustermann;Max2190;1103.0;L1 Leben;16001;Sekretariat
b069878;Mustermann;Max2190;1103.0;L1 Leben;16001;Sekretariat
b070742;Mustermann;Max2190;1104.0;L1 SHUK/KV;540010;KVS Kranken
b055227;Mustermann;Max2190;1104.0;L1 SHUK/KV;540011;Antrag/Vertrag SHUKRS
b068148;Mustermann;Max2190;1104.0;L1 SHUK/KV;540000;Kunden-Vertrags-Service SHUKRS/Kranken
b067292;Mustermann;Max2190;1104.0;L1 SHUK/KV;13001;Sekretariat
b072383;Mustermann;Max2190;1104.0;L1 SHUK/KV;13001;Sekretariat
b050841;Mustermann;Max2190;1104.0;L1 SHUK/KV;106000;In-/Exkasso
b072617;Mustermann;Max2190;1106.0;L1 KBM;13017;Kundenbeziehungsmanagement
b067473;Mustermann;Max2190;1106.0;L1 KBM;13017;Kundenbeziehungsmanagement
b065484;Mustermann;Max2190;1106.0;L1 KBM;310002;KBM-Sekretariat
b071641;Mustermann;Max2190;1106.0;L1 KBM;13055;Planung und Steuerung
b072021;Mustermann;Max2190;1106.0;L1 KBM;13050;Fachliches Anforderungsmanagement
b044447;Mustermann;Max2190;1106.0;L1 KBM;13051;KBM Projekt- und Prozessmanagement
b072691;Mustermann;Max2190;1107.0;Schadenservice E1;314200;Schaden
b040309;Mustermann;Max2190;1107.0;Schadenservice E1;314201;Schaden Sekretariat
b072946;Mustermann;Max2190;1107.0;Schadenservice E1;661000;Kraftfahrt
b067753;Mustermann;Max2190;1107.0;Schadenservice E1;662000;Sach
b040276;Mustermann;Max2190;1107.0;Schadenservice E1;662012;Haftpflicht
b056636;Mustermann;Max2190;1107.0;Schadenservice E1;662014;Unfall- und Personenschäden
b072951;Mustermann;Max2190;1107.0;Schadenservice E1;665000;Zentrales Schadenmanagement
b070660;Mustermann;Max2190;1108.0;L2 Leben;309001;BU Leistung
b002628;Mustermann;Max2190;1108.0;L2 Leben;309007;Service Center Private Vorsorge
b070614;Mustermann;Max2190;1108.0;L2 Leben;309007;Service Center Private Vorsorge
b046173;Mustermann;Max2190;1108.0;L2 Leben;315031;Private Vorsorge Kundenbetreuung
b042631;Mustermann;Max2190;1108.0;L2 Leben;310077;Private Vorsorge Vertragsänderungen
b054499;Mustermann;Max2190;1108.0;L2 Leben;307021;Medizinisches Underwriting I
b055932;Mustermann;Max2190;1108.0;L2 Leben;307024;Medizinisches Underwriting II
b049995;Mustermann;Max2190;1108.0;L2 Leben;307030;bAV/Riester
b073663;Mustermann;Max2190;1111.0;Stud. Hilfskräfte KS-IOS-Qual;310028;Auftragsqualifizierung 1
b073672;Mustermann;Max2190;1111.0;Stud. Hilfskräfte KS-IOS-Qual;310028;Auftragsqualifizierung 1
b073562;Mustermann;Max2190;1111.0;Stud. Hilfskräfte KS-IOS-Qual;310028;Auftragsqualifizierung 1
b073621;Mustermann;Max2190;1111.0;Stud. Hilfskräfte KS-IOS-Qual;310028;Auftragsqualifizierung 1
b073900;Mustermann;Max2190;1111.0;Stud. Hilfskräfte KS-IOS-Qual;310009;Auftragsqualifizierung 2
b073704;Mustermann;Max2190;1111.0;Stud. Hilfskräfte KS-IOS-Qual;310009;Auftragsqualifizierung 2
b073430;Mustermann;Max2190;1113.0;Stud. Hilfskräfte KS-KS-Antrag;310200;KS Leben Antrag
b073505;Mustermann;Max2190;1113.0;Stud. Hilfskräfte KS-KS-Antrag;310200;KS Leben Antrag
b073646;Mustermann;Max2190;1113.0;Stud. Hilfskräfte KS-KS-Antrag;310200;KS Leben Antrag
b073645;Mustermann;Max2190;1113.0;Stud. Hilfskräfte KS-KS-Antrag;310200;KS Leben Antrag
b073662;Mustermann;Max2190;1113.0;Stud. Hilfskräfte KS-KS-Antrag;310200;KS Leben Antrag
b073431;Mustermann;Max2190;1113.0;Stud. Hilfskräfte KS-KS-Antrag;310200;KS Leben Antrag
b050005;Mustermann;Max2190;1115.0;Firmenbetreuung;313034;Firmenbetreuung
b043016;Mustermann;Max2190;1115.0;Firmenbetreuung;313034;Firmenbetreuung
b001654;Mustermann;Max2190;1115.0;Firmenbetreuung;313034;Firmenbetreuung
b041939;Mustermann;Max2190;1115.0;Firmenbetreuung;313034;Firmenbetreuung
b046179;Mustermann;Max2190;1115.0;Firmenbetreuung;313034;Firmenbetreuung
b002466;Mustermann;Max2190;1115.0;Firmenbetreuung;313034;Firmenbetreuung
b073948;Mustermann;Max2190;1119.0;Studentische Aushilfskräfte;14083;KS SHUK Antrag/Vertrag 1
b073325;Mustermann;Max2190;1119.0;Studentische Aushilfskräfte;14083;KS SHUK Antrag/Vertrag 1
b066310;Mustermann;Max2190;1121.0;SCHS-Spezialschaden;660000;Schadenservice Spezialschaden
b063551;Mustermann;Max2190;1121.0;SCHS-Spezialschaden;660000;Schadenservice Spezialschaden
b045552;Mustermann;Max2190;1121.0;SCHS-Spezialschaden;660000;Schadenservice Spezialschaden
b065347;Mustermann;Max2190;1121.0;SCHS-Spezialschaden;660000;Schadenservice Spezialschaden
b065133;Mustermann;Max2190;1121.0;SCHS-Spezialschaden;660000;Schadenservice Spezialschaden
b059761;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b072069;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b073356;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b068121;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b065200;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b005933;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b066653;Mustermann;Max2190;1122.0;SCHS-Regress;660008;Regress
b072668;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b073221;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b073920;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b073826;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b070826;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b071938;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b067597;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b006268;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b073933;Mustermann;Max2190;1123.0;SCHS-QM Qualitätsmanagement;665100;Schadenmanagement
b073025;Mustermann;Max2190;1136.0;Prävention Personenversicherung;315034;Prävention Personenversicherung
b073546;Mustermann;Max2190;1136.0;Prävention Personenversicherung;315034;Prävention Personenversicherung
b001531;Mustermann;Max2190;1142.0;INEX-E3;107030;Zentrale Aufgaben
b073157;Mustermann;Max2190;1142.0;INEX-E3;106008;Firmenkunden
b001705;Mustermann;Max2190;1142.0;INEX-E3;107031;Vermittlerinkasso / Provisionen
b056680;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b073114;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b001501;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;310081;Provisionen LV
b040608;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;310081;Provisionen LV
b045472;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;310081;Provisionen LV
b042636;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b057748;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b072025;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b002363;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b044487;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b042638;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b066473;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b062369;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b064330;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b001703;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b002088;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b073659;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b001865;Mustermann;Max2190;1144.0;INK-Vermittlerinkasso/Provisionen;105001;Vermittlerinkasso
b058221;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b040544;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b006438;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b000958;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b001864;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b001386;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b001965;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b002635;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b002424;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b001513;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b041496;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b055926;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b002616;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b064776;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b002564;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b001766;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b041014;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b040560;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b041897;Mustermann;Max2190;1149.0;VLS-SHU Antrag/Vertrag 1;16003;KVS SHURS Antrag/Vertrag
b041008;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b046170;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b042289;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b001660;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b054513;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b002264;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b001700;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b052164;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b002778;Mustermann;Max2190;1150.0;KVS AVSHUK-SHURS-FA;16014;KVS SHURS-FA Antrag/Vertrag
b060999;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b069854;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b054018;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b055881;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b059787;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b048417;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b057379;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b001859;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b071547;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b072565;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b072741;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b071583;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b002396;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b046189;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b002625;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b002542;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b043841;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b046190;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b060534;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b002651;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b068453;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b060635;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b050832;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b072539;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b056580;Mustermann;Max2190;1157.0;KCM-MUW I;307021;Medizinisches Underwriting I
b055866;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b070240;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b040388;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b070246;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b049955;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b001361;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b071142;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b062349;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b070250;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b065892;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b001963;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b070929;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b000073;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b072024;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b001707;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b048416;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b042684;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b057975;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b073587;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b069118;Mustermann;Max2190;1157.0;KCM-MUW I;307024;Medizinisches Underwriting II
b065849;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b050854;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b067645;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b067300;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b058625;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b069431;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b073508;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b073151;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b000657;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b049666;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b001798;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b070265;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b054465;Mustermann;Max2190;1160.0;KVSL-BUL Erstprüfung 1;309061;BU Leistung Erstprüfung 1
b070165;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b058847;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b069080;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b053384;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b066462;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b059763;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b041887;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b051565;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b059216;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b048425;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b070703;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b059124;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b040324;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b062355;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b068795;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b055911;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b001070;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b040320;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b065890;Mustermann;Max2190;1164.0;KCM-BU Nachprüfung;309144;BU Leistung Nachprüfung
b065485;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b053430;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b002568;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b000702;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b069426;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b068189;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b055903;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b002585;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b040591;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b055913;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b071544;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b068350;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b072764;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b066525;Mustermann;Max2190;1170.0;KVSL-BUL Erstprüfung 3;309152;BU Leistung Erstprüfung 3
b050749;Mustermann;Max2190;1172.0;SHUK-SHURS-E3;16014;KVS SHURS-FA Antrag/Vertrag
b001887;Mustermann;Max2190;1172.0;SHUK-SHURS-E3;16003;KVS SHURS Antrag/Vertrag
b002112;Mustermann;Max2190;1172.0;SHUK-SHURS-E3;16003;KVS SHURS Antrag/Vertrag
b073210;Mustermann;Max2190;1172.0;SHUK-SHURS-E3;14068;KVS Kfz Vertrag
b049862;Mustermann;Max2190;1173.0;OKVS KV-E3;305008;Antrag/Vertrag KV
b061000;Mustermann;Max2190;1173.0;OKVS KV-E3;305056;KV-Leistung 1
b073022;Mustermann;Max2190;1173.0;OKVS KV-E3;305057;KV-Leistung 2
b059122;Mustermann;Max2190;1173.0;OKVS KV-E3;305062;KV-Leistung 3
b042292;Mustermann;Max2190;1201.0;SHUK Produkte Allgemein;44001;Assistenz/Sekretariat SHUK-Produkte
b057516;Mustermann;Max2190;1201.0;SHUK Produkte Allgemein;44004;SHUK Sonderprojekte
b053354;Mustermann;Max2190;1242.0;SHU Sondergeschäft (H);16064;SHU-Sondergeschäft
b073731;Mustermann;Max2190;1242.0;SHU Sondergeschäft (H);16064;SHU-Sondergeschäft
